"ID","Date","Year","Method_EN","Ti.1_So.2_Ha.3","Crop.type","Main.crop.or.cover.crop","Coordinates..center.of.the.field.","Country","Farm","geometry","Crop","type","Month"
323,"2023-07-10",2023,"Harvesting",3,"Winter barley","Main crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Winter crop",3,"July"
323,"2024-09-30",2024,"Sowing",2,"Mixture","Cover crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Cover crop",2,"September"
323,"2023-08-01",2023,"Sowing",2,"Other","Cover crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Cover crop",2,"August"
323,"2024-05-02",2024,"Sowing",2,"Corn silage","Main crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Summer crop",2,"May"
323,"2022-10-07",2022,"Sowing",2,"Winter barley","Main crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Winter crop",2,"October"
324,"2024-10-31",2024,"Aboveground removal",3,"Potatoes","Main crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Summer crop",3,"October"
324,"2023-07-18",2023,"Harvesting",3,"Winter wheat","Main crop","12.9567957051695,45.6406784451483","NL","Unifarm","MULTIPOLYGON (((12.956257 45.639056, 12.955925 45.63915, 12.957696 45.642228, 12.957763 45.642241, 12.95793 45.642276, 12.958104 45.642291, 12.956257 45.639056)),((12.955895 45.639158, 12.955569 45.63925, 12.957196 45.642081, 12.957256 45.642103, 12.957369 45.642141, 12.957431 45.642161, 12.957582 45.642205, 12.957657 45.64222, 12.955895 45.639158)))","Winter crop",3,"July"
324,"2024-05-10",2024,"Sowing",2,"Potatoes","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Summer crop",2,"May"
324,"2023-08-15",2023,"Sowing",2,"Other","Cover crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Cover crop",2,"August"
324,"2022-10-28",2022,"Sowing",2,"Winter wheat","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Winter crop",2,"October"
324,"2024-11-07",2024,"Sowing",2,"Other","Undersowing","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Cover crop",2,"November"
325,"2024-06-12",2024,"Sowing",2,"Potatoes","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Summer crop",2,"June"
326,"2024-07-31",2024,"Harvesting",3,"Winter wheat","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Winter crop",3,"July"
326,"2023-10-04",2023,"Harvesting",3,"Corn silage","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Summer crop",3,"October"
326,"2024-08-16",2024,"Sowing",2,"Other","Cover crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Cover crop",2,"August"
326,"2023-07-13",2023,"Sowing",2,"Other","Cover crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Cover crop",2,"July"
326,"2024-01-19",2024,"Sowing",2,"Winter wheat","Main crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Winter crop",2,"January"
326,"2023-06-05",2023,"Sowing",2,"Corn silage","Main crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Summer crop",2,"June"
327,"2023-08-10",2023,"Harvesting",3,"Winter wheat","Main crop","12.9651119075033,45.6308879256994","NL","Unifarm","MULTIPOLYGON (((12.962416 45.629603, 12.962257 45.629818, 12.96224 45.629842, 12.963601 45.630332, 12.966012 45.631203, 12.968001 45.631913, 12.96818 45.631671, 12.966193 45.63096, 12.963698 45.630059, 12.962416 45.629603)),((12.962225 45.629862, 12.962046 45.630108, 12.963121 45.63049, 12.965285 45.631268, 12.967807 45.632176, 12.967986 45.631933, 12.965997 45.631223, 12.963586 45.630352, 12.962225 45.629862)))","Winter crop",3,"August"
327,"2024-09-27",2024,"Harvesting",3,"Sugar beet","Main crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Summer crop",3,"September"
327,"2024-10-17",2024,"Sowing",2,"Other","Cover crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Cover crop",2,"October"
327,"2023-07-13",2023,"Sowing",2,"Other","Cover crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Cover crop",2,"July"
327,"2023-09-15",2023,"Sowing",2,"Other","Cover crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Cover crop",2,"September"
327,"2024-05-14",2024,"Sowing",2,"Sugar beet","Main crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Summer crop",2,"May"
327,"2022-10-27",2022,"Sowing",2,"Winter wheat","Main crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Winter crop",2,"October"
327,"2024-11-15",2024,"Sowing",2,"Other","Undersowing","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Cover crop",2,"November"
328,"2023-10-04",2023,"Harvesting",3,"Sugar beet","Main crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Summer crop",3,"October"
328,"2023-07-13",2023,"Sowing",2,"Other","Cover crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Cover crop",2,"July"
328,"2023-10-16",2023,"Sowing",2,"Other","Cover crop","12.9655028786314,45.6303646952527","NL","Unifarm","MULTIPOLYGON (((12.962806 45.629076, 12.962717 45.629196, 12.962633 45.62931, 12.964193 45.629871, 12.966238 45.630607, 12.968396 45.631378, 12.968502 45.631234, 12.968514 45.631217, 12.968567 45.631145, 12.966551 45.630419, 12.964125 45.62955, 12.962806 45.629076)),((12.962618 45.62933, 12.962431 45.629583, 12.963713 45.630039, 12.966208 45.63094, 12.968195 45.631651, 12.968381 45.631398, 12.966224 45.630627, 12.964178 45.629891, 12.962618 45.62933)))","Cover crop",2,"October"
328,"2023-04-18",2023,"Sowing",2,"Sugar beet","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Summer crop",2,"April"
328,"2024-10-31",2024,"Aboveground removal",3,"Potatoes","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Summer crop",3,"October"
328,"2024-05-10",2024,"Sowing",2,"Potatoes","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Summer crop",2,"May"
329,"2023-07-18",2023,"Harvesting",3,"Winter wheat","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Winter crop",3,"July"
329,"2023-08-10",2023,"Sowing",2,"Other","Cover crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Cover crop",2,"August"
329,"2022-11-01",2022,"Sowing",2,"Winter wheat","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Winter crop",2,"November"
329,"2024-06-25",2024,"Sowing",2,"Corn","Main crop","12.9573648327211,45.6318900045966","NL","Unifarm","MULTIPOLYGON (((12.955111 45.62994, 12.960605 45.631915, 12.960624 45.631882, 12.960624 45.631881, 12.960722 45.631724, 12.960762 45.631653, 12.955288 45.6297, 12.955111 45.62994)),((12.954902 45.630225, 12.954721 45.63047, 12.956543 45.631122, 12.960419 45.632516, 12.960452 45.63235, 12.960453 45.63235, 12.960479 45.632226, 12.956878 45.630932, 12.954902 45.630225)),((12.95396 45.6315, 12.95394 45.631526, 12.959983 45.633701, 12.960176 45.633445, 12.95412 45.631284, 12.95396 45.6315)),((12.953745 45.63179, 12.959783 45.633961, 12.959968 45.633721, 12.953926 45.631546, 12.953745 45.63179)))","Summer crop",2,"June"
